,Route_Name,Route_Link,Bus_Name,Bus_Type,Departure,Duration,Reach,Star_Ratings,Price,Seat_Availability
4198,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura,RSRTC - 190180,Express Non AC Seater 2+3,22:50:00,04h 40m,03:30:00,2.7,268.0,42
4199,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura,UPSRTC - KSN0275,Ordinary Non AC Seater 2+3,21:20:00,05h 10m,02:30:00,3.3,289.0,52
4200,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:00:00,05h 30m,02:30:00,3.5,499.0,24
4201,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Rinku Travels,A/C Seater / Sleeper (2+1),21:15:00,05h 40m,02:55:00,3.1,400.0,29
4202,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura,janta shatabdi travels,A/C Sleeper (2+1),15:00:00,05h 30m,20:30:00,1.1,699.0,7
4203,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Rinku Travels,NON AC Seater / Sleeper 2+1,19:00:00,05h 59m,00:59:00,1.7,300.0,10
4204,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura,janta shatabdi travels,Non A/C Seater / Sleeper (2+1),19:15:00,04h 44m,23:59:00,1.5,450.0,41
4205,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Bhagwati Travel Agency,A/C Seater / Sleeper (2+1),22:15:00,05h 00m,03:15:00,2.1,449.0,28
4206,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Bhagwati Travel Agency,A/C Seater / Sleeper (2+1),22:30:00,06h 15m,04:45:00,1.9,449.0,29
4207,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Rinku Travels,NON AC Seater / Sleeper 2+1,20:00:00,05h 50m,01:50:00,2.5,300.0,45
4208,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Shree Baba Travels,A/C Seater / Sleeper (2+1),21:00:00,06h 30m,03:30:00,1.7,449.0,29
4209,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura,janta shatabdi travels,Non A/C Seater / Sleeper (2+1),21:15:00,04h 44m,01:59:00,1.5,500.0,47
4210,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Bhagwati Travel Agency,A/C Seater / Sleeper (2+1),21:00:00,05h 40m,02:40:00,2.1,720.0,33
4211,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura,janta shatabdi travels,Non A/C Seater / Sleeper (2+1),21:15:00,04h 44m,01:59:00,1.5,500.0,40
4212,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Rinku Travels,NON AC Seater / Sleeper 2+1,21:30:00,04h 16m,01:46:00,2.5,300.0,24
4213,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Dev Darbar Travel Agency,A/C Sleeper (2+1),23:00:00,06h 00m,05:00:00,2.4,2610.0,30
4214,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Rinku Travels,A/C Seater / Sleeper (2+1),21:30:00,04h 20m,01:50:00,2.6,400.0,31
4215,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura,janta shatabdi travels,A/C Sleeper (2+1),22:15:00,03h 55m,02:10:00,1.5,680.0,29
4216,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura,janta shatabdi travels,Non A/C Seater / Sleeper (2+1),22:45:00,04h 45m,03:30:00,1.5,700.0,40
4217,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Mansoori tour and travels,NON A/C Sleeper (2+1),19:00:00,06h 10m,01:10:00,2.0,1140.0,48
4218,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Mansoori tour and travels,NON A/C Sleeper (2+1),21:00:00,04h 45m,01:45:00,2.0,1140.0,37
4219,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura,SHAGUN CARGO & TRAVELS,A/C Sleeper (2+1),21:15:00,04h 15m,01:30:00,1.8,855.0,25
4220,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,RSRTC - 194319,Deluxe AC Seater 2+2,16:30:00,03h 15m,19:45:00,4.9,446.0,35
4221,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,RSRTC - 195158,Express Non AC Seater 2+3,17:00:00,05h 00m,22:00:00,4.6,240.0,42
4222,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,RSRTC - 182762,Express Non AC Seater 2+3,21:55:00,04h 50m,02:45:00,4.6,231.0,42
4223,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Milan Travels,A/C Seater / Sleeper (2+1),14:45:00,03h 25m,18:10:00,4.0,571.0,10
4228,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,RSRTC - 174532,Express Non AC Seater 2+3,16:00:00,04h 45m,20:45:00,3.7,212.0,42
4229,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,RSRTC - 163483,Express Non AC Seater 2+3,16:45:00,05h 00m,21:45:00,3.7,212.0,41
4230,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,RSRTC - 194420,Deluxe AC Seater 2+2,17:15:00,03h 45m,21:00:00,2.9,378.0,21
4231,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,RSRTC - 194256,Express Non AC Seater 2+3,17:30:00,04h 45m,22:15:00,3.7,212.0,46
4238,Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur,RSRTC - 169846,Express Non AC Seater 2+3,16:00:00,10h 15m,02:15:00,3.5,448.0,42
4239,Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur,RSRTC - 172923,Express Non AC Seater 2+3,16:00:00,09h 30m,01:30:00,3.5,436.0,42
4240,Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur,RSRTC - 183580,Semi Deluxe Non AC Seater 2+2,18:00:00,09h 15m,03:15:00,3.5,475.0,35
